original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
68984,ఈ సాంగ్ 5 times కన్నా ఎక్కువగా విన్నవాల్లు ఒ like vesukondi,False,NOT_OTP,auto_not_otp,32,False,
15821,ICICI Bank Acct XX547 debited for Rs 457.15 on 23-Sep-22; JUST SHAWARMA credited. UPI:226644412926. Call 18002662 for dispute. SMS BLOCK 696 to 0853900810.,False,NOT_OTP,auto_not_otp,5,False,
62463,No,False,NOT_OTP,auto_not_otp,19,False,+917019137405
synthetic_UPI_TXN_OR_PIN_OTP_19f81d39,"Your GPay OTP for linking account is 321478. DO NOT disclose to anyone, it's SECRET",True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_f54b5054,"OTP for address change on CitiBank India App: 4678. Do not share, treat as confidential.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
16364,115226 is OTP for txn of INR 606.66 at Bundl techn on ICICI Bank Credit Card XX0124. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,7,False,
16471,475136 is OTP for txn of INR 700.21 at GROFERS IND on ICICI Bank Credit Card XX1917. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,7,False,
38506,No worries at all. Thank you very much,False,NOT_OTP,auto_not_otp,51,False,+919176739009
58892,Lift chei ra,False,NOT_OTP,auto_not_otp,12,True,
50433,‘বাংলাদেশ বিমান বাহিনীতে ৮৯ বাফা কোর্সে  অফিসার ক্যাডেট নিয়োগ চলছে। বিস্তারিতঃ https://joinairforce.baf.mil.bd,False,NOT_OTP,auto_not_otp,75,False,
57002,??? ,False,NOT_OTP,auto_not_otp,8,True,
5705,"Dear Customer,
Your Licious order is out for delivery & will be delivered by 08:41 PM. Track order here http://1kx.in/US3sogGRxEL. -Licious",False,NOT_OTP,auto_not_otp,5,True,VA-LSMEAT
43011,just night rose sleep sweet ve,False,NOT_OTP,auto_not_otp,60,False,
53474,इस कार्य में योगदान देने का अवसर प्रदान करने के लिए धन्यवाद।,False,NOT_OTP,auto_not_otp,1,False,
synthetic_UPI_TXN_OR_PIN_OTP_a4dd9260,Secure your Axis Bank account: PIN setup OTP 928547 valid for 2 minutes only. Don't share or reveal to anyone!,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
57241,Confirmation code: 235587. Enter this code in your app. (Digits by Twitter),True,GENERIC_APP_ACTION_OTP,success,8,True,
3401,372916 is your OTP for accessing FirewallX. Do not share this OTP with anyone for security reasons.,True,APP_LOGIN_OTP,success,1,False,CP-FWALLX-S
44004,day good great morning princess,False,NOT_OTP,auto_not_otp,62,False,
3551,"ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು! ಇಂದು ನಿಮ್ಮಂತೆಯೇ ವಿಶೇಷವಾಗಿದೆ ಎಂದು ನಾವು ಭಾವಿಸುತ್ತೇವೆ.
ನಿಮಗೆ 365 ದಿನಗಳ ಅನಿಯಮಿತ ಸಂತೋಷವನ್ನು ಬಯಸುತ್ತೇವೆ. 
 ಪ್ರೀತಿಯಿಂದ Jioವತಿಯಿಂದ.",False,NOT_OTP,auto_not_otp,1,False,JX-JIOINF-S
26803,"We have credited your ICICI Bank Account XX153 with INR 4,504.25 on 26-MAR-23. Info:BIL*INFT*000632695663*NA*. The Available Balance is INR 6,485.66.",False,NOT_OTP,auto_not_otp,27,False,
synthetic_GENERIC_APP_ACTION_OTP_c6a0167c,"Verify your phone with HDFC Bank: OTP is 2194, valid for 2 minutes only. Do not disclose to anyone.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
20586,Acct XXX546 debited with INR16.60 on 12-Jun-19 and bharatpe09899148115@yesbankltd credited.Info:UPI-916318123937.Call 18002662 for dispute or SMS BLOCK 696 to 5154439058,False,NOT_OTP,auto_not_otp,15,True,
52937,"नही अर्जुन के और भी बीवी थी , द्रौपदी और सुभद्रा को छोड़के ।",False,NOT_OTP,auto_not_otp,80,False,
36621,"Alert: You've spent INR 73,600.59 on your AMEX card **91009 at CLOUD NINE - on 01/01/2020 at 02:17PM IST. Please call 18004190691 if this was not made by you.",False,NOT_OTP,auto_not_otp,47,False,
synthetic_UPI_TXN_OR_PIN_OTP_7e54ebe8,"ICICI Bank PIN setup OTP: 191838. Be cautious, don't share it with anyone else.",True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
41735,lor ok return send smth wan wat,False,NOT_OTP,auto_not_otp,57,False,
67567,K:)k:)good:)study well.,False,NOT_OTP,auto_not_otp,29,False,
63369,No,False,NOT_OTP,auto_not_otp,20,False,+917019137405
9509,Your eat.fit meal has just left our kitchen and will be delivered in 23 mins.,False,NOT_OTP,auto_not_otp,13,False,VM-CULTFT
7616,The Krishna Grand has received your swiggy order. http://swig.gy/168322760618600,False,NOT_OTP,auto_not_otp,9,True,VM-SWIGGY
26558,"SIP of Rs.7,713.78 in NIMF Small Cap Fnd,Folio-477264254153 is processed with NAV 90.9944 & 49.451 units on 02/02/2023.T&C at https://bit.ly/2PErr6g . NIMF",False,NOT_OTP,auto_not_otp,27,True,
synthetic_UPI_TXN_OR_PIN_OTP_dd78de1a,"294084 - Your ICICI Bank UPI transaction OTP for INR 5052.33 on AMAZON PAY. Bank never asks for OTP, ignore if suspicious",True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
62753,yes,False,NOT_OTP,auto_not_otp,19,False,+917019137405
9340,"PNR-8847522161
Trn:12027
Dt:27-12-23
Frm MAS to SBC
Cls:CC
P1-C11,70
P2-C11,71
Boarding allowed from MAS only
Chart Prepared
For Enquiry/Complaint/Assistance,please dial 139
Indian Railway",False,NOT_OTP,auto_not_otp,12,False,
52076,जब आपके दोस्त आपको बुलाएँ तो उन्हें नचाएँ। 1 रु./मिनट पर 51000 डायल करें और केवल रु. में अपना पसंदीदा गाना अपने डायलरट्यून के रूप में चुनें। 30/माह. मुफ़्त गाना डाउनलोड करें.,False,NOT_OTP,auto_not_otp,78,True,
17902,"INR7,584.99 debited on Credit Card XX7381 on 13-Mar-21.Info:IOCL MAHASHAKTI.Avbl Lmt:INR71,739.36.Call 18002662 for dispute or SMS BLOCK 7007 to 4938491245",False,NOT_OTP,auto_not_otp,10,False,
36408,"Greetings from SBI. As per RBI guidelines, your KYC details are required to be updated in your account with us. Please contact your Home branch with latest KYC",False,NOT_OTP,auto_not_otp,47,False,BTSBMSMS
29233,"Sorry, I can't talk right now.",False,NOT_OTP,auto_not_otp,32,False,+919686661219
8021,Your Licious order is out for delivery!. Track your order here http://1kx.in/XI8mHTEdQn6 -Licious,False,NOT_OTP,auto_not_otp,10,True,VM-LSMEAT
57434,Just sent you some money and invited you to Hike. Join now and add to your Wallet for free - http://go-hike.in/a/2UtXialq,False,NOT_OTP,auto_not_otp,9,True,
64626,No,False,NOT_OTP,auto_not_otp,23,False,+917019137405
synthetic_APP_LOGIN_OTP_5abaebc2,"Your Instagram login OTP: 9876. Confidential, never share with anyone.",True,APP_LOGIN_OTP,synthetic,synthetic,False,
63561,No,False,NOT_OTP,auto_not_otp,21,False,+917019137405
37497,"Payment of INR 34,842 was received for card number X-1009 JM 92-GFL-9851 and you have earned 47,500 CRED coins. Payment will reflect in your credit card account in max 48 hours. 8MEDWPYD2K is your order id.",False,NOT_OTP,auto_not_otp,49,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_2108f714,"Kotak Mahindra Bank account update OTP is 4639. Use within an hour, then discard.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
synthetic_KYC_OR_ESIGN_OTP_6f246798,524400 is OTP for Aadhaar (XX8227) e-Sign at Kotak Mahindra Bank. Use within 10 minutes. Keep secure -KOTAKBANK,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
63837,No,False,NOT_OTP,auto_not_otp,21,False,+917019137405
synthetic_KYC_OR_ESIGN_OTP_277ae043,Your OTP for CKYC is 814229. Valid for 10 minutes. Use on CERSAI portal. Do not share with anyone -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
synthetic_UPI_TXN_OR_PIN_OTP_cc3ee323,Protect yourself from online threats! Your Google Pay UPI OTP is 456789. Secure within [5m] only on official app.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
synthetic_APP_LOGIN_OTP_e771779b,Your Cleartrip OTP: 2194. Valid only for login purposes. Keep it safe.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
20493,Your eatfit.in order for the day has been delivered at reception as per your instruction.,False,NOT_OTP,auto_not_otp,15,False,VM-CFOODS
synthetic_APP_LOGIN_OTP_6c85fbf5,Your Hotstar login verification code is 4589. Don't share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
14744,"INR 287.33 spent on ICICI Bank Card XX8346 on 15-Jun-23 at DAILYDEL SOLUTI. Avl Lmt: INR 9,24,451.69. To dispute,call 18002662/SMS BLOCK 7007 to 1780864832",False,NOT_OTP,auto_not_otp,3,False,
58489,9147 is your verification code for OYO Rooms.,True,DELIVERY_OR_SERVICE_OTP,success,11,True,
20496,Your eatfit.in order has just left our kitchen and will be delivered in 13 mins.,False,NOT_OTP,auto_not_otp,15,False,TX-CFOODS
21196,"INR895.36 debited on Credit Card XX2977 on 28-Feb-21.Info:SIMPLI NAMDHARI.Avbl Lmt:INR56,928.28.Call 18002662 for dispute or SMS BLOCK 7007 to 4333361416",False,NOT_OTP,auto_not_otp,16,False,
17869,126250 is OTP for purchase transaction initiated on ICICI Bank Credit Card XX4634. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,10,False,
31748,"602, 4th Block",False,NOT_OTP,auto_not_otp,37,False,+919538006810
40486,mark right,False,NOT_OTP,auto_not_otp,55,False,
7057,"INR 6,431.72 spent using ICICI Bank Card XX2684 on 03-Dec-24 on GOOGLE WORKSPAC. Avl Limit: INR 7,06,213.50. If not you, call 1800 2662/SMS BLOCK 7007 to 9857849503.",False,NOT_OTP,auto_not_otp,8,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_5da07310,Change your phone number on Paytm: OTP is 1234. Don't share it with anyone for security.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
14941,"INR 872.22 spent on ICICI Bank Card XX1389 on 27-Aug-23 at MSW*EXPLOREX. Avl Lmt: INR 6,30,109.85. To dispute,call 18002662/SMS BLOCK 7007 to 7491269890",False,NOT_OTP,auto_not_otp,4,False,
7974,"Dear customer,
Your order is on its way and will be delivered soon. You can track the expected delivery time here: http://1kx.in/XdPkQrTgZvk - Licious",False,NOT_OTP,auto_not_otp,10,True,VK-LSMEAT
synthetic_APP_LOGIN_OTP_ae197493,"Hi, your Flipkart OTP is 3148. Be cautious & don't share OTP with anyone!",True,APP_LOGIN_OTP,synthetic,synthetic,False,
12056,8861 is the OTP to verify your mobile number with Third Wave Coffee. Please do not share this OTP with anyone.,True,DELIVERY_OR_SERVICE_OTP,success,18,False,VM-TWCOFE
3748,283823 is OTP for txn of INR 3465.04 at Openhouse T on ICICI Bank Credit Card XX0105. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,1,False,
35977,👍,False,NOT_OTP,auto_not_otp,46,False,+917041256237
44395,04 06 11 18 2003 800 account code expires identifier points private redeemed shows statement,False,NOT_OTP,success,63,True,
34933,"Refund of Rs.8,078.98 (Rs.00.70 cashback adjusted) will be credited for your NetMeds order in 5-7 days. www.amazon.in/cstxn",False,NOT_OTP,auto_not_otp,44,True,
58333,Rs 809.30 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-13. Info: UPI/P2A/728615624503/charan7teja@okhdfcbank,False,NOT_OTP,auto_not_otp,10,False,
67936,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,False,NOT_OTP,auto_not_otp,30,True,
13231,"Dear Customer, INR 197.87 is debited on ICICI Bank Credit Card XX0451 on 06-Aug-21. Info: SWIGGY. Available Limit: INR 64,111.58. Call on 18002662 for dispute or SMS BLOCK 7007 to 1467500154.",False,NOT_OTP,auto_not_otp,20,False,
1053,ICICI Bank Acct XX707 debited for Rs 3059.90 on 01-Jul-25; American Expres credited. UPI:554830819596. Call 18002662 for dispute. SMS BLOCK 696 to 9319657484.,False,NOT_OTP,success,1,False,
9463,862675 is the OTP to login to your ICICI direct account. It is valid for 5 mins. OTPs are SECRET. DO NOT disclose it to anyone. ICICI direct NEVER asks for OTP,True,FINANCIAL_LOGIN_OTP,success,13,False,VD-ISECLT
59131,No,False,NOT_OTP,auto_not_otp,12,False,+917019137405
56627,PHONEPE-SMS-VERIFY ae4051773cb48f89cbf339c177af7240b0940a3c7221c619e4a0949163750b67,False,NOT_OTP,auto_not_otp,7,True,
60716,No,False,NOT_OTP,auto_not_otp,15,False,+917019137405
4077,"INR 148.97 spent using ICICI Bank Card XX8427 on 19-Sep-24 on LEON GRILL. Avl Limit: INR 6,57,132.55. If not you, call 1800 1080/SMS BLOCK 7007 to 5676766.",False,NOT_OTP,auto_not_otp,2,False,
4955,"INR 585.25 spent on ICICI Bank Card XX7004 on 23-May-24 at Swiggy. Avl Lmt: INR 2,68,979.85. To dispute,call 18002662/SMS BLOCK 7007 to 8175779205",False,NOT_OTP,auto_not_otp,4,False,
synthetic_KYC_OR_ESIGN_OTP_031ab6a1,567890 is OTP for AXIS Bank KYC verification (XX2345) (valid for 10 mins). Don't share with anyone -AXIS,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
47591,asked contact dating guess know po revealed service,False,NOT_OTP,auto_not_otp,69,True,
7742,782484 is OTP for txn of INR 150.19 at Meatigo by  on ICICI Bank Credit Card XX4108. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False,
47620,09061221066 150ppm 16 28 awarded camera cs days delivery digital fromm landline sipix,False,NOT_OTP,auto_not_otp,69,True,
41532,cool mean wine,False,NOT_OTP,auto_not_otp,57,False,
33244,"We at Setu Nutrition Pvt. Ltd. have received your order and are currently processing it. Your tracking information will be shared in the next 24-48 business hours, once your order is ready to be dispatched.",False,NOT_OTP,auto_not_otp,40,False,QPVMSETU
59999,No,False,NOT_OTP,auto_not_otp,14,False,+917019137405
12273,"Dear 4517410105,  Your One Time Password to access Wi-Fi is 68094. Do not share with anyone. - Adopt NetTech",True,GENERIC_APP_ACTION_OTP,success,18,False,
71726,ನೀವು ಅದ್ಬುತವಾಗಿ ಮಿಮಿಕ್ರಿಯಿ ಮಾಡಿದಿರಿ ಸರ್ ಒಂದು ಸಾರಿ ಪುನೀತ ಅಣ್ಣಾ ಮತ್ತೆ ನಮ್ಮ ಡಿ ಬಾಸ್ ಮಿಮಿಕ್ರಿ ಮಾಡಬೇಕಿತ್ತು,False,NOT_OTP,auto_not_otp,37,False,
synthetic_UPI_TXN_OR_PIN_OTP_89f7ccc7,Setup PIN on GPay: OTP 543210 is valid for 10 minutes only! Do not share or store anywhere securely.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
4981,"INR 3,576.62 spent on ICICI Bank Card XX8091 on 26-Jun-24 at MEATIGO COM. Avl Lmt: INR 2,44,262.67. To dispute,call 18002662/SMS BLOCK 7007 to 3838840118",False,NOT_OTP,auto_not_otp,4,True,
41243,going house small work,False,NOT_OTP,auto_not_otp,56,False,
58469,Your MobiKwik One Time Password(OTP) is 2317.,True,BANK_OR_CARD_TXN_OTP,success,11,False,
19144,"INR 396.56 spent on ICICI Bank Card XX6571 on 20-Jul-23 at IND*Amazon.in. Avl Lmt: INR 7,79,859.91. To dispute,call 18002662/SMS BLOCK 7007 to 7701844673",False,NOT_OTP,auto_not_otp,12,False,
3408,"Hello GANDHARV BAKSHI, we would like to inform you about your appointment has been rescheduled on 10/07/2025 at 12:30 PM. Thank you! NHPL - JAYANAGAR-Nethradhama",False,NOT_OTP,auto_not_otp,1,False,AD-NHPEYE-S
20156,"Dear Patron,
Your ACT bill on A/C 102596479355 for month of MAR-2023 Due: 1136.8 Due date: 15-MAR-23 Pay @ fb7y.app.link/pay?username=102596479355 ACT",False,NOT_OTP,auto_not_otp,14,True,VK-ACTGRP
4294,740305 is OTP for txn of INR 983.93 at Bundl techn on ICICI Bank Credit Card XX9314. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,2,False,
14122,"Dear Customer, your payment of Rs 775.82 for NETFLIX, as per Standing Instruction VeOleSP9mt, is due by 15/09/2022 and will be debited through your ICICI Bank Credit Card 6396. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,2,True,
54644,"Congrats,Ur interview is Fixed For Today(9:30am-5:00Pm) in Paytm Backend/Non Voice/Tech Support/Accounts/Marketing Process,Fixed Sal:13k-28k+Incentives+Meal. Venue:Office No:603,6th Floor,Ganesh Tower,Dada Patil Wadi Road (Thane West Station),Near platform no:1 Call:Simran-1183972598 Ref:KDS",False,NOT_OTP,auto_not_otp,3,True,
60229,No,False,NOT_OTP,auto_not_otp,14,False,+917019137405
51156,"सावधान! आपने ई-कॉमर्स/बैंकिंग और अन्य सेवाओं से जुड़े OTPs और SMS मिस किए हैं। इन्हें फिर से प्राप्त करने के लिए सुझाए गए पैक्स से रिचार्ज करें।
अधिक जानकारी के लिए: https://vi.app.link/rcir",False,NOT_OTP,success,76,False,
synthetic_APP_LOGIN_OTP_910d7d17,Kya aapka Udaan login code hai 6247? Kisi ke sath nahin baatayein.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
5291,"INR 272.21 spent using ICICI Bank Card XX4467 on 04-Nov-24 on AMAZON INDIA CY. Avl Limit: INR 4,39,105.96. If not you, call 1800 2662/SMS BLOCK 7007 to 6709443494.",False,NOT_OTP,auto_not_otp,4,False,
36584,"Dear Cardmember,Your balance on American Express card ending in 91009 is 45,369.69 as of 14/09/2019",False,NOT_OTP,auto_not_otp,47,False,VMMYAMEX
64572,No,False,NOT_OTP,auto_not_otp,23,False,+917019137405
51018,मैं तुम्हें दुनिया से ज्यादा प्यार नहीं करता। आप सोनम के पास वापस जा सकते हैं और मैं सच में नाराज नहीं हूं.. मुझे उसका नंबर नहीं मिला। उसे बता दो. सैकत ने अपना सब कुछ छीन लिया। अलविदा।,False,NOT_OTP,auto_not_otp,76,False,
synthetic_GENERIC_APP_ACTION_OTP_e63a10ee,"Axis Bank ATM Card activated successfully! Verify with OTP: 2191. Don't share the code, it's confidential!",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
66643,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",False,NOT_OTP,auto_not_otp,27,False,
38181,I will call in 5 minutes,False,NOT_OTP,auto_not_otp,50,True,+918618906721
synthetic_UPI_TXN_OR_PIN_OTP_19058eae,DO NOT SHARE: Your ICICI Bank UPI OTP is 854209. Message ID: f6f01vO3FNp,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
50372,"প্রিয় গ্রাহক, আপনার সিটি ব্যাংক ক্রেডিট কার্ড আপডেট করা প্রয়োজন। দয়া করে আপনার তথ্য নিশ্চিত করতে 018XXXXXXXX নম্বরে কল করুন।",False,NOT_OTP,auto_not_otp,74,True,
29644,"Hey,
Please spare 2 mins to tell us about your Salon for Men Royale experience. Click here - https://b.ubcp.in/rH2Aq
- Urban Company",False,NOT_OTP,auto_not_otp,33,True,VKURBCOM
6233,Cheers! Your Meatigo Order ID #MEA44MWQ03357 has been delivered. Looking forward to serving you again soon. #EatBetterMeat. -Meatigo,False,NOT_OTP,auto_not_otp,6,False,VM-MEATGO
35452,"Your a/c no. 455xxxx7526 is credited by INR 61693.43 on 01/08/21 by a/c linked to mobile 8516566849 (IMPS Ref no 121307882409). Avl. Bal: INR 95,540.43",False,NOT_OTP,auto_not_otp,45,False,
synthetic_GENERIC_APP_ACTION_OTP_4946b8da,Verify OTP: 2198 to enable two-factor authentication on your HDFC Bank account.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
32543,"Your MRP 51 for Jio number 5840237832 will expire on 19-Feb-21 17:20 Hrs.
To recharge, click https://www.jio.com/dl/data_voucher
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",False,NOT_OTP,auto_not_otp,39,True,
synthetic_FINANCIAL_LOGIN_OTP_fdb80628,Your Paytm Wallet login OTP is: 21987653. Only for secure transactions.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
66136,"வாழ்த்துக்கள் உங்கள் A/C எண் XXXXX ரூ. 59,898 பதிவிறக்கம் செய்து பதிவுசெய்க a1m.in/chrb1k",False,NOT_OTP,auto_not_otp,26,True,
47645,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tc tcs toclaim ve won,False,NOT_OTP,auto_not_otp,69,True,
17043,"Dear Investor, Please download your account statement for the recent transactions under folio 22581273 from link http://sms.iciciprumf.com/KBPG2vW The link is valid for 6 days. To know the steps to open the statement, click here. http://sms.iciciprumf.com/898mboR - IPRUMF",False,NOT_OTP,auto_not_otp,8,True,JM-IPRUMF
22068,"INR 048.58 spent on ICICI Bank Card XX4634 on 04-Feb-22 at Amazon. Avl Lmt: INR 82,596.81. To dispute,call 18002662/SMS BLOCK 7007 to 8220419787",False,NOT_OTP,auto_not_otp,18,True,
42410,asked child gave god little lovely reply,False,NOT_OTP,auto_not_otp,59,False,
synthetic_APP_LOGIN_OTP_b0c94381,#6543 is your login OTP for JioCinema. Valid only once. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
23377,"Acct XX906 debited with INR 24,719.82 on 31-Oct-19 & Acct XX353 credited. IMPS: 930419552321. Call 18002662 for dispute or SMS BLOCK 696 to 0187517427",False,NOT_OTP,auto_not_otp,21,False,
58164,"Dear Customer, 
930179 is your one time password (OTP). Please enter the OTP to proceed.
Thank you,
Team Jio",True,GENERIC_APP_ACTION_OTP,success,10,True,
54727,"Dear SBI UPI User, your account is debited INR 457.3 on Date 2018-01-02 07:06:33 PM by UPI Ref No 800219027792.Download YONO @ www.yonosbi.com",False,NOT_OTP,auto_not_otp,3,False,
43164,money number won wot,False,NOT_OTP,auto_not_otp,60,True,
26818,Dear Client Funds on 22/04/2023.MCX 0.Net Exchanges 0.Clear Exchanges 0.For MCX M-ID 56250-ICICI Securities Limited.UCC 2594697378.MCXLTD,False,NOT_OTP,auto_not_otp,27,False,
51147,"वी.वी.इनपेक्स (पी) लिमिटेड नौकरी का अवसर पूर्णकालिक 16000 अंशकालिक 12000 रविवार 8000। आठवीं से सभी डिग्री। उम्र 18 से ऊपर. कोई मार्केटिंग नहीं, कोई बिक्री नहीं, कोई बीमा नहीं, इंटर",False,NOT_OTP,auto_not_otp,76,True,
45060,2nd 50 attempt b4 contact max urgent won,False,NOT_OTP,auto_not_otp,64,True,
17467,744840 is OTP for txn of INR 317.78 at Licious on ICICI Bank Credit Card XX0074. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False,
72001,ಅಣ್ಣನವರು ಅನ್ನವರೇ ಅಷ್ಟೇ 😄❤😄😇😇😇💐💐💐,False,NOT_OTP,auto_not_otp,38,False,
59649,No,False,NOT_OTP,auto_not_otp,13,False,+917019137405
43848,8007 card collection eerie free logo message mob pic plus spook tone txt zed,False,NOT_OTP,auto_not_otp,61,True,
synthetic_APP_LOGIN_OTP_36244bc2,"Your Amazon OTP is 9567. Remember, never share your OTP to anyone for security reasons.",True,APP_LOGIN_OTP,synthetic,synthetic,False,
21323,"Dear Customer, Payment of INR 2 has been received towards your ICICI Bank Credit Card XX8446 on 05-JUN-21 through NEFT. Thank you.",False,NOT_OTP,auto_not_otp,16,False,
9827,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 1040. Swiggy Order 188749418912546 from Instamart,True,DELIVERY_OR_SERVICE_OTP,success,13,False,AX-SWIGGY
14648,"INR 2,666.41 spent on ICICI Bank Card XX5697 on 19-May-23 at RAZ*Licious. Avl Lmt: INR 14,42,278.77. To dispute,call 18002662/SMS BLOCK 2004 to 3142659549",False,NOT_OTP,auto_not_otp,3,False,
35105,"Hello Lavina mahbubani! Your Service request with reference number 14972210 has been closed on 28/9/2021 4:49 pm, Pls click the following link to share your feedback: http://aosmithindiaservice.force.com/casetracking/AOSINPS2?id=5005a00001uGc4NAAS or call us at 18605002468/18001032468 and select option 3: AO Smith Service",False,NOT_OTP,auto_not_otp,44,True,VMAOSIND
11832,"INR 845.99 spent on ICICI Bank Card XX6784 on 22-Mar-24 at GROFERS INDIA P. Avl Lmt: INR 7,40,192.48. To dispute,call 18002662/SMS BLOCK 7007 to 1219963401",False,NOT_OTP,auto_not_otp,17,False,
64368,No,False,NOT_OTP,auto_not_otp,22,False,+917019137405
19411,"Dear POOJA KESWANI , your baggage 2/30KG has been accepted:
Baggage Tag no. 2964588116/3295025744
UK 612/2022-05-04/DEL
UK 835/2022-05-04/MAA
69BQ72
CABIN:Y
Sec No:035

We look forward to flying you, soon.",False,NOT_OTP,auto_not_otp,13,False,
51331,तुम्हारा दोस्त भी आ रहा हे क्या ।,False,NOT_OTP,auto_not_otp,76,False,
44384,16 apply club credits enjoy free fun heart help jamster need new text uk,False,NOT_OTP,auto_not_otp,62,True,
synthetic_FINANCIAL_LOGIN_OTP_28b89500,Your CAGR login OTP is: 6723. Valid for next 4 minutes. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
40642,darlin got hi ive just lift nice night really thanks tomorrow xxx,False,NOT_OTP,auto_not_otp,55,False,
37297,"Dear valued client , in view of the current scenario due to COVID 19 pandemic, we are offering you a moratorium on your Term Loan ending with XXXX6477 for July & August 2020. The repayment schedule will be extended accordingly. To avail of the moratorium, SMS OPTIN space  << your loan account number >>  to 0120771076 by 25 June 2020. For further clarification kindly refer  https://bit.ly/305Gysr - StanChart",False,NOT_OTP,auto_not_otp,48,True,
57254,G-320182 is your Google verification code.,True,GENERIC_APP_ACTION_OTP,success,8,False,
32862,"ICICI SECURITIES at EOD 08/01/2022 reported your Fund bal Rs 9.644 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",False,NOT_OTP,auto_not_otp,40,False,
synthetic_APP_LOGIN_OTP_0c1a4fe3,# Your Amazon login code is 1357. DO NOT share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
43802,bring family happiness happy life new ur year,False,NOT_OTP,auto_not_otp,61,False,
57642,Thank you for using your SBI Debit Card 459XX3295 for a purchase worth Rs75 on POS  000000000240754 at PayTM txn# 100210826078.,False,NOT_OTP,auto_not_otp,9,False,
24330,"Dear Customer, refund of INR 423 from PAYU PAYMENTS PVT LTD  10 has been credited to your ICICI Bank Credit Card XX5373 on 27-JUL-21 and will be adjusted in the coming statement. For details, please call our Customer Care.",False,NOT_OTP,auto_not_otp,22,False,
68074,S'fine. Anytime. All the best with it.,False,NOT_OTP,auto_not_otp,30,False,
42748,bed going,False,NOT_OTP,auto_not_otp,59,False,
1454,ICICI Bank Acct XX067 debited for Rs 0191.81 on 03-Jun-25; ANIL KUMAR credited. UPI:552000055307. Call 18002662 for dispute. SMS BLOCK 696 to 1245373082.,False,NOT_OTP,success,2,False,
45405,100 cash chance does flower quiz tv txt win,False,NOT_OTP,auto_not_otp,65,True,
